epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
81,11.032042,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000495,0.001371,5.992727,10.906939,1.636041,0.000000,0.000000,0.000000
82,11.456381,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000695,0.001279,5.992727,11.331283,1.699692,0.000000,0.000000,0.000000
83,11.162259,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000514,0.001128,5.992727,11.037170,1.655576,0.000000,0.000000,0.000000
84,11.075643,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000541,0.001486,5.992727,10.950554,1.642583,0.000000,0.000000,0.000000
85,11.560858,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000606,0.001210,5.992727,11.435765,1.715365,0.000000,0.000000,0.000000
86,11.220452,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000750,0.001184,5.992727,11.095363,1.664304,0.000000,0.000000,0.000000
87,11.187256,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000557,0.001062,5.992727,11.062169,1.659325,0.000000,0.000000,0.000000
88,11.013489,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000555,0.001304,5.992727,10.888400,1.633260,0.000000,0.000000,0.000000
89,11.101650,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000470,0.001313,5.992727,10.976552,1.646483,0.000000,0.000000,0.000000
90,11.023838,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000718,0.001330,5.992727,10.898742,1.634811,0.000000,0.000000,0.000000
91,10.922592,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000598,0.001620,5.992727,10.797494,1.619624,0.000000,0.000000,0.000000
