epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
64,11.032902,0.001823,1.003225,0.000000,0.000000,1.000000,0.842500,1,0.000407,0.001496,0.552277,10.950516,1.642577,0.000000,0.000000,0.000000
65,11.453276,0.002181,1.003397,0.000000,0.000000,1.000000,0.853000,1,0.000383,0.001146,0.485026,11.378873,1.706831,0.000000,0.000000,0.000000
66,11.159744,0.002465,1.003515,0.000000,0.000000,1.000000,0.863500,1,0.000562,0.001163,0.424782,11.092572,1.663886,0.000000,0.000000,0.000000
67,11.038376,0.002439,1.003757,0.000000,0.000000,1.000000,0.874000,1,0.000538,0.001180,0.371564,10.977705,1.646656,0.000000,0.000000,0.000000
68,11.017057,0.000000,0.994830,0.000000,0.000000,1.000000,0.884500,0,0.000298,0.001042,0.323574,10.962457,1.644369,0.000000,0.000000,0.000000
69,11.191335,0.000000,0.995643,0.000000,0.000000,1.000000,0.895000,0,0.000612,0.001326,0.282701,11.109970,1.666495,0.000000,0.000000,0.000000
70,11.138428,0.000000,0.996425,0.000000,0.000000,1.000000,0.904500,0,0.000766,0.001069,0.247204,11.030819,1.654623,0.000000,0.000000,0.000000
71,11.073677,0.000000,0.997096,0.000000,0.000000,1.000000,0.913000,0,0.000718,0.001441,0.217187,10.911826,1.636774,0.000000,0.000000,0.000000
72,11.364162,0.000000,0.997817,0.000000,0.000000,1.000000,0.921000,0,0.000612,0.001402,0.191337,11.151558,1.672734,0.000000,0.000000,0.000000
73,11.195254,0.000000,0.998443,0.000000,0.000000,1.000000,0.928000,0,0.000567,0.001138,0.171260,10.959893,1.643984,0.000000,0.000000,0.000000
74,11.230045,0.000000,0.998579,0.000000,0.000000,1.000000,0.934500,0,0.000491,0.001662,0.155756,10.972179,1.645827,0.000000,0.000000,0.000000
75,11.497501,0.000000,0.998764,0.000000,0.000000,1.000000,0.940500,0,0.000553,0.001398,0.140784,11.242640,1.686396,0.000000,0.000000,0.000000
76,11.258518,0.000000,0.998981,0.000000,0.000000,1.000000,0.946500,0,0.000515,0.001421,0.125936,11.006653,1.650998,0.000000,0.000000,0.000000
77,11.220591,0.000000,0.999029,0.000000,0.000000,1.000000,0.952000,0,0.000591,0.001238,0.112561,10.971486,1.645723,0.000000,0.000000,0.000000
78,11.202885,0.000000,0.999127,0.000000,0.000000,1.000000,0.957500,0,0.000568,0.001478,0.097929,10.956526,1.643479,0.000000,0.000000,0.000000
79,11.322859,0.000000,0.999843,0.000000,0.000000,1.000000,0.963000,0,0.000512,0.001098,0.082037,11.079241,1.661886,0.000000,0.000000,0.000000
80,11.203601,0.000000,1.000000,0.000000,0.000000,1.000000,0.968000,0,0.000550,0.001315,0.072042,10.962728,1.644409,0.000000,0.000000,0.000000
81,10.971106,0.000000,1.000054,0.000000,0.000000,1.000000,0.973000,0,0.000789,0.001729,0.063087,10.732982,1.609947,0.000000,0.000000,0.000000
82,11.493496,0.000000,1.000152,0.000000,0.000000,1.000000,0.978000,0,0.000810,0.001421,0.053666,11.283128,1.692469,0.000000,0.000000,0.000000
