epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
108,10.131257,0.000000,1.003106,0.000000,0.000000,1.000000,0.943711,0,0.000164,0.001154,0.367427,10.012158,1.501824,0.468750,0.000000,0.000000
109,10.337326,0.000000,1.004400,0.000000,0.000000,1.000000,0.947576,0,0.000195,0.001068,0.336579,10.089552,1.513433,0.468750,0.000000,0.000000
110,10.158166,0.000000,1.001707,0.000000,0.000000,1.000000,0.950124,0,0.000167,0.000825,0.308285,9.952729,1.492909,0.468750,0.000000,0.000000
111,10.256340,0.000000,1.003502,0.000000,0.000000,1.000000,0.955309,0,0.000338,0.000734,0.282732,9.964246,1.494637,0.468750,0.000000,0.000000
112,10.516952,0.000000,1.003789,0.000000,0.000000,1.000000,0.957976,0,0.000174,0.001085,0.262072,10.191192,1.528679,0.468750,0.000000,0.000000
113,10.430866,0.000000,1.003750,0.000000,0.000000,1.000000,0.960523,0,0.000162,0.000816,0.242149,10.149434,1.522415,0.468750,0.000000,0.000000
114,10.360385,0.000000,1.003979,0.000000,0.000000,1.000000,0.963736,0,0.000170,0.001203,0.219464,10.126290,1.518943,0.468750,0.000000,0.000000
115,10.570043,0.000000,1.002756,0.000000,0.000000,1.000000,0.965550,0,0.000439,0.001351,0.202821,10.288279,1.543242,0.468750,0.000000,0.000000
116,10.472604,0.000000,1.003116,0.000000,0.000000,1.000000,0.965550,0,0.000350,0.000719,0.186576,10.140842,1.521126,0.468750,0.000000,0.000000
117,10.430864,0.000000,1.004102,0.000000,0.000000,1.000000,0.969472,0,0.000247,0.001041,0.169055,10.136100,1.520415,0.468750,0.000000,0.000000
118,10.428802,0.000000,1.001734,0.000000,0.000000,1.000000,0.970695,0,0.000159,0.001092,0.154208,10.093365,1.514005,0.468750,0.000000,0.000000
119,10.376768,0.000000,1.004277,0.000000,0.000000,1.000000,0.970695,0,0.000196,0.001117,0.145570,10.041334,1.506200,0.468750,0.000000,0.000000
120,10.102502,0.001495,1.004162,0.000000,0.000000,1.000000,0.790314,1,0.000330,0.000940,2.693559,9.977350,1.496603,0.468750,0.000000,0.000000
121,10.074551,0.001185,1.004318,0.000000,0.000000,1.000000,0.805173,1,0.000151,0.001054,2.406692,9.961760,1.494264,0.468750,0.000000,0.000000
122,10.284979,0.001169,1.004570,0.000000,0.000000,1.000000,0.819186,1,0.000156,0.000896,2.151123,10.183191,1.527479,0.468750,0.000000,0.000000
123,10.149089,0.001038,1.004735,0.000000,0.000000,1.000000,0.832792,1,0.000148,0.001057,1.919172,10.057304,1.508596,0.468750,0.000000,0.000000
124,10.082180,0.000894,1.004835,0.000000,0.000000,1.000000,0.845835,1,0.000148,0.000870,1.710828,9.999401,1.499910,0.468750,0.000000,0.000000
125,10.321513,0.000934,1.005104,0.000000,0.000000,1.000000,0.858335,1,0.000260,0.001000,1.526219,10.246740,1.537011,0.468750,0.000000,0.000000
126,10.277344,0.000000,0.993993,0.000000,0.000000,1.000000,0.870660,0,0.000147,0.000899,1.357779,10.209916,1.531487,0.468750,0.000000,0.000000
127,10.199322,0.000000,0.998494,0.000000,0.000000,1.000000,0.882892,0,0.000146,0.000972,1.205769,10.138562,1.520784,0.468750,0.000000,0.000000
128,10.181250,0.000000,0.996096,0.000000,0.000000,1.000000,0.890121,0,0.000242,0.000987,1.070101,10.088490,1.513273,0.468750,0.000000,0.000000
129,10.177228,0.000000,0.999499,0.000000,0.000000,1.000000,0.900788,0,0.000173,0.000883,0.950826,10.052803,1.507920,0.468750,0.000000,0.000000
130,10.033946,0.000000,1.000338,0.000000,0.000000,1.000000,0.907137,0,0.000145,0.000776,0.847580,9.915517,1.487328,0.468750,0.000000,0.000000
131,10.040715,0.000000,1.000617,0.000000,0.000000,1.000000,0.912657,0,0.000175,0.000723,0.753014,9.895956,1.484393,0.468750,0.000000,0.000000
132,10.337802,0.000000,1.000886,0.000000,0.000000,1.000000,0.918454,0,0.000138,0.000696,0.667656,10.232709,1.534906,0.468750,0.000000,0.000000
133,10.212725,0.000000,1.001789,0.000000,0.000000,1.000000,0.923663,0,0.000161,0.000803,0.598541,10.133302,1.519995,0.468750,0.000000,0.000000
134,10.114310,0.000000,1.002002,0.000000,0.000000,1.000000,0.928350,0,0.000299,0.000864,0.539027,9.993205,1.498981,0.468750,0.000000,0.000000
135,10.415593,0.000000,1.003296,0.000000,0.000000,1.000000,0.933392,0,0.000172,0.001038,0.481985,10.286160,1.542924,0.468750,0.000000,0.000000
136,10.406745,0.000000,1.002709,0.000000,0.000000,1.000000,0.937020,0,0.000165,0.001048,0.434569,10.279311,1.541897,0.468750,0.000000,0.000000
137,10.464760,0.000000,1.003850,0.000000,0.000000,1.000000,0.941302,0,0.000255,0.000818,0.396891,10.337339,1.550601,0.468750,0.000000,0.000000
138,10.163018,0.000000,1.003106,0.000000,0.000000,1.000000,0.943711,0,0.000167,0.001006,0.367427,10.043918,1.506588,0.468750,0.000000,0.000000
139,10.257773,0.000000,1.004400,0.000000,0.000000,1.000000,0.947576,0,0.000145,0.000966,0.336579,10.010016,1.501502,0.468750,0.000000,0.000000
140,10.143936,0.000000,1.001707,0.000000,0.000000,1.000000,0.950124,0,0.000173,0.001054,0.308285,9.938495,1.490774,0.468750,0.000000,0.000000
141,10.174166,0.000000,1.003502,0.000000,0.000000,1.000000,0.955309,0,0.000269,0.001177,0.282732,9.882064,1.482310,0.468750,0.000000,0.000000
142,10.517234,0.000000,1.003789,0.000000,0.000000,1.000000,0.957976,0,0.000095,0.000971,0.262072,10.191470,1.528721,0.468750,0.000000,0.000000
143,10.368221,0.000000,1.003750,0.000000,0.000000,1.000000,0.960523,0,0.000106,0.001144,0.242149,10.086783,1.513017,0.468750,0.000000,0.000000
144,10.298051,0.000000,1.003979,0.000000,0.000000,1.000000,0.963736,0,0.000152,0.001177,0.219464,10.063958,1.509594,0.468750,0.000000,0.000000
145,10.567301,0.000000,1.003989,0.000000,0.000000,1.000000,0.965550,0,0.000171,0.000946,0.202821,10.285527,1.542829,0.468750,0.000000,0.000000
